date,temp,lowest temp,highest temp,rainfall,wind speed,dew point,humidity,sunshine,snowfall,watt
20141204,-1.3,-3.9,2.2,0,3,-17,29.5,9,0,1069.914581
20141205,-3,-7.9,1.7,0,2.2,-17.8,31.3,9,0,1084.722168
20141206,-2,-4.8,1.3,0,2.7,-15.7,34.6,8.7,0,1079.539362
20141207,-0.3,-5.5,3.7,0,1.8,-14.4,34.4,1.2,0,1097.116618
20141208,2.5,-0.6,6.4,0,2.2,-12.3,33.1,8.4,0,1071.262656
20141209,1.9,-2.5,7.3,0,1.9,-9.9,41.6,8.9,0,1048.132232
20141210,5.7,-0.6,8.8,0,2.3,-5.8,44.1,0,0,1040.358384
20141211,2.8,-1.3,6.4,0,3,-9.8,39.8,7.9,0,1046.529754
20141212,-0.5,-2.9,3,0,2.9,-12.9,39.4,8.2,0,1042.270094
20141213,-3.3,-5.1,-0.8,0,3.1,-19,28.9,8.9,0,1064.359975
20141214,-0.8,-6.2,2.5,0,3.4,-13.9,37.4,8.6,0,1035.682418
20141215,2.2,-2.1,5.2,0.2,1.2,-3.8,66.8,1.4,0,1087.406357
20141216,-1.8,-7.6,4,0,3.8,-12.1,47.9,8.7,0,1077.577073
20141217,-7.5,-9.4,-4.9,0,5.8,-22.8,28.4,8.9,0,1047.906895
20141218,-5.2,-10.8,0.7,0,1.8,-21.2,27.9,8.9,0,1057.316392
20141219,1.8,-5,6.9,0,1.4,-10.1,41.1,0,0,1078.441843
20141220,2.9,-2.7,7.6,0,3.3,-9.5,42,7.8,0,1049.340457
20141221,-3.1,-5.5,0.3,0,3.4,-17.2,32.6,8.9,0,1092.494264
20141222,-1.1,-5.2,2.7,0,3.5,-14.1,37.1,8.2,0,1052.861778
20141223,4.9,-1.4,7.6,0,3,-6.8,42.6,5.4,0,1080.284749
20141224,5.9,0.5,9.2,0,3,-4.2,49.4,6.7,0,1066.940673
20141225,0.7,-2.3,4.4,0,2.6,-12.8,36.4,8.9,0,1054.166588
20141226,-0.5,-4.5,4.3,0,1.5,-13.4,37.6,8.9,0,1048.358037
20141227,3.5,-1.5,8.1,0,2,-11.1,33.8,8.2,0,1064.354228
20141228,4.2,1.3,7.4,0,1.9,-6.4,46.3,7.9,0,1048.526719
20141229,5.1,1,7.8,0,2.4,-4.6,49.6,7.1,0,1051.280267
20141230,5.9,2.2,8.9,0,4.8,-9.3,33.8,8.4,0,1053.193491
20141231,1.7,-4.3,5.4,0,3,-13.5,31.9,5.2,0,1068.910693
20150101,-4.6,-7.9,-1.8,0,2.2,-19,31.6,8.9,0,1212.36968
20150102,-2.9,-5.4,0.9,0,3.4,-18,30.4,7.7,0,1155.392583
20150103,1.1,-7.2,6.9,0,2.5,-14.1,32.5,8.9,0,1215.78718
20150104,5.8,1.9,10.4,0,2.2,-3.7,50.8,8.7,0,1179.462772
20150105,7.3,2.2,12.2,0,2.4,-4.4,45.8,3.9,0,1204.011079
20150106,3.4,-2.4,8.6,0,3,-10.3,38.6,8.5,0,1205.049123
20150107,-2.2,-6.7,3.1,0,2.2,-18.2,28.4,9.1,0,1218.790518
20150108,-0.5,-4.9,5.3,0,1.5,-15.6,30.9,9,0,1164.553109
20150109,1.5,-2.7,6.3,0,2.2,-15.7,27,9,0,1164.705444
20150110,3.1,-0.5,6.4,0,2.8,-11.1,35.1,9.1,0,1162.843906
20150111,1.8,-1.3,4.6,0,3.7,-4.8,62.4,5.8,0,1186.576888
20150112,-0.2,-4.7,4.9,0,1.5,-12.3,40.5,9,0,1180.976873
20150113,3.2,-3,8.3,0,1.3,-11.3,33.8,8.7,0,1190.244515
20150114,4.8,-0.4,8,0,2.1,-6.4,46.9,0.2,0,1198.043853
20150115,3.4,1.1,4.8,0.5,1.7,1.2,86.6,0,0,1181.453606
20150116,2.9,0,7.2,0,2.8,-3.7,63.6,6.4,0,1167.687321
20150117,0.8,-3.4,5.3,0,2.2,-14.9,32,9,0,1152.24641
20150118,2.8,-0.3,6.1,0,2.4,-10.7,38.1,4,0,1149.825431
20150119,3.4,0.1,7,0,2.8,-7.2,46.6,8.6,0,1185.363102
20150120,1.3,-2.8,5.9,0,1.4,-6.6,56,7.9,0,1175.905185
20150121,2.4,-1.3,5,0,1.6,-1.6,75.3,2.2,0,1201.83183
20150122,2.2,0.8,4.5,4,2.9,0.3,88.1,0,0.5,1193.240986
20150123,2.8,-2.5,7.3,0,1.8,-4.3,60.5,9.1,0,1229.657213
20150124,5.1,1,9.3,0,1.9,-5.6,46.1,9.1,0,1180.41516
20150125,3.5,0.6,5.9,1.5,1.9,-0.7,75.6,0,0,1157.206507
20150126,4.5,1.6,8.2,1,1.8,2.3,88.9,0,0,1184.796069
20150127,0.3,-3.7,6.1,1.2,2.7,-2.7,82.3,1.1,2.2,1168.882911
20150128,-1.6,-4.5,0.8,0.5,2,-5,77.9,3.7,3,1158.387611
20150129,0.1,-2.7,2.1,0,1.5,-4.5,70.9,0,0,1190.931718
20150130,1.1,-2.8,4,0,3,-11.4,39,9,0,1193.667611
20150131,-1.9,-4.5,1.1,0,2.2,-9.5,56.5,9,0,1173.638511
20150201,-0.4,-4.4,3.8,0,1.8,-10.7,46.4,9.6,0,1094.16948
20150202,0.2,-3.3,3.9,0,1.8,-5.2,67.8,6.1,0,1134.824478
20150203,1.1,-3,4.6,0,1.7,-1.7,81.4,6,0,1109.696876
20150204,1.3,-2.4,4.4,0.4,2.2,-1.4,83.1,6.5,0,1130.483266
20150205,0.9,-2.5,3.7,7.5,1.8,-1.9,82.3,4.9,8.7,1143.753498
20150206,3.2,-2.4,7.1,0,1.6,-6.7,49.3,9.6,0,1113.714587
20150207,4.4,0.8,7.1,0,2.9,-6.9,44.3,1.8,0,1126.788339
20150208,-4.9,-8.6,3.9,0,3.5,-21.3,26.5,9.8,0,1116.599589
20150209,-3.1,-10.4,1.3,0,4.4,-18.5,29.6,9.9,0,1117.910909
20150210,3.6,-0.9,6.5,0,4,-7.8,43.1,9.5,0,1154.408379
20150211,4.4,0.4,9.2,0,3,-7.3,44.3,9.6,0,1142.477733
20150212,0.2,-2.7,4.2,0,3.4,-15.8,29,10.1,0,1121.194678
20150213,1.1,-3.7,5.7,0,3.1,-16.3,26,10.3,0,1101.186138
20150214,6,-1,9.1,0,3.4,-5.8,42.9,9.4,0,1131.125934
20150215,6.5,3.8,9.3,0,1.7,1.6,72,2.6,0,1145.583007
20150216,4,1.9,6.2,16,1.6,3.4,97,0,0,1116.649056
20150217,2.3,1.1,3.8,4,2.7,1.5,95.3,2.2,0,1137.211166
20150218,2.9,1.2,5.1,1,1.6,-0.6,78.3,2.6,0,1136.685194
20150219,1.2,-1.2,3.7,2.2,1.5,0.3,94.6,1.5,1.1,1134.123049
20150220,3.4,-2.5,8.1,0,2,0.1,80,9.8,0,1092.738636
20150221,3.5,2.5,5,1,1.4,1.8,89.6,0,0,1110.749638
20150222,6.3,2.8,14.5,0,3,-1.2,64.4,7.9,0,1168.035056
20150223,4.8,1.5,8.7,0,4,-8.7,37.3,8.6,0,1142.96307
20150224,3.2,-0.3,7.1,0,2,-6,52.1,10,0,1128.883383
20150225,4,-0.2,7.4,0,1.8,-1.1,70,8.4,0,1103.724178
20150226,4.5,-1,8.6,0,4,-7.7,43.4,10,0,1118.159746
20150227,-0.6,-3.3,3.2,0,2.5,-12.2,41.6,9.6,0,1158.268314
20150228,3.3,-2.4,6.8,0,1.7,-5.9,51.6,3,0,1121.458769
20150301,5.3,2.9,8.3,0,3.2,-6.8,41.8,9.4,0,1096.30928
20150302,6.2,0.8,11.5,0,2,-8.2,36,10.5,0,1072.523884
20150303,5.4,3.7,7.5,0,1.7,-2.3,58.1,1.4,0,1093.561481
20150304,0.4,-2.7,4.3,0,5.3,-13.6,34.8,10.7,0,1078.179193
20150305,0,-3.7,4,0,1.9,-10.3,46.4,10.3,0,1068.105767
20150306,1.6,-3.9,6.3,0,1.5,-3.3,71.6,8.3,0,1054.242907
20150307,4.3,-2.1,8.8,0,1.8,-1.6,66.5,10.7,0,1062.37402
20150308,5.4,0.8,9.1,0,1.2,0.1,70.4,9,0,1074.50142
20150309,5.1,-2.5,11.9,0,3.1,-6.8,47.9,7.4,0,1069.729548
20150310,-1.1,-5,3.6,0,4.4,-19.2,24.3,10.8,0,1082.663486
20150311,2.2,-1.9,6.3,0,4.9,-13.4,31,11.1,0,1047.715569
20150312,4,-1.2,9,0,4,-13.3,28.3,11.1,0,1069.945716
20150313,4.2,-0.6,8.1,0,2.2,-5.4,51.1,10.9,0,1105.513486
20150314,3.6,-0.9,7.7,0,1.9,-4.1,58.4,10.8,0,1085.428608
20150315,7.2,-0.4,15.6,0,1.9,-2.4,54.4,8,0,1090.842993
20150316,7,1.1,13.2,0,2,2.1,71.9,10.6,0,1063.868021
20150317,11,6,17.5,0,2.4,1.3,53.6,2.6,0,1088.831516
20150318,5.1,4.2,6.4,2.5,2.9,3.2,88.5,0,0,1085.503949
20150319,6.2,4.3,9,0,1.6,2.7,79,6.4,0,1097.915501
20150320,7.5,3.8,10.2,0,1.8,5,85.3,8.8,0,1101.419658
20150321,10,2.8,18.8,0,1.8,3,69.9,9.3,0,1081.249391
20150322,10.7,6.1,17.5,0,3.2,-6.8,31.1,11.1,0,1046.187698
20150323,5.2,0.2,11.5,0,4.2,-10.5,33.3,10.7,0,1083.068532
20150324,3.8,-0.1,8.6,0,1.9,-6.8,47.8,11.3,0,1099.379153
20150325,4.1,-1.6,8.6,0,1.4,-1.1,70.6,11.5,0,1064.24104
20150326,12.2,2.4,16.6,0,2.1,-4,32.1,11.7,0,1075.974336
20150327,15.8,10.2,21.4,0,2.7,-3.8,26.3,11.6,0,1077.919326
20150328,15.1,10.5,19.3,0,2.8,-6.6,22.1,9.8,0,1063.948229
20150329,11.2,5.7,18.1,0,2,2.6,59.3,9.5,0,1078.945489
20150330,11.4,4.5,18.3,0,1.6,5.1,69.1,10.6,0,1066.75957
20150331,14.4,8.7,18.1,5.5,2.1,6.9,64.3,0,0,1076.154121
20150401,6.7,5.7,9,11,2.3,6.1,96.5,2.4,0,1019.494056
20150402,6.3,3.4,8.9,13,2,5.9,97.8,0.2,0,1068.330526
20150403,7.5,5.3,11.3,6.5,2.8,6.1,91.3,5.9,0,1042.319339
20150404,6.7,3.9,9.5,0,1.4,3.9,83.6,2.6,0,1036.762102
20150405,6.1,5.6,7.4,0.1,2,4,86.8,0,0,1060.559391
20150406,6.6,4.1,10.1,0,1.6,5.4,92.5,2.3,0,1035.624869
20150407,3.1,1.9,5.5,1.5,1.9,1.1,87,0,0,1077.682661
20150408,4.5,2.2,7.9,2,1.7,3.9,96.5,3.1,0,1033.037721
20150409,6,1.2,9.5,0,1.9,4.4,90.6,11.4,0,1065.36095
20150410,9,3.8,13.4,0,2,2.7,65.8,11.5,0,1053.178819
20150411,6.8,4.3,9.3,0,1.9,5.3,91.3,7.4,0,1034.10089
20150412,6.3,4.3,7.9,0,2.5,6.2,100,0,0,1062.783417
20150413,6.1,5.2,7.1,0.1,3.7,5.8,98.4,0,0,1058.205618
20150414,6,3.5,8.5,10.5,1.4,5,94,0,0,1058.991018
20150415,13.6,4.1,19,0,2.3,4,57.5,11.4,0,1053.294703
20150416,11.2,8.4,17.3,1,3.7,4.6,65.1,2.4,0,1056.608633
20150417,15.1,10.4,20.5,0,5,-5.7,23.8,11,0,1025.389423
20150418,16.1,10.5,22,0,2.8,-2.8,29.6,10.9,0,1039.540781
20150419,10.7,7,17,7.5,2.5,5.4,74.3,0,0,1031.697376
20150420,8.1,4.4,11.2,21,2.3,7.4,95.9,2.6,0,1068.446474
20150421,14.9,3.7,24.1,0,1.9,0.6,47.9,12.7,0,1057.766956
20150422,15.4,11.4,21.4,0,2.6,0.1,36.5,5.6,0,1047.870315
20150423,18.9,10.4,24.8,0,2.3,-2.2,25.1,11.7,0,999.3949837
20150424,15.8,10.4,19,0,2.5,-1.5,31.4,12.3,0,1008.599314
20150425,16.7,8.1,23.1,0,2.6,0.2,34.9,12.4,0,1037.70708
20150426,25,19.9,29,0,5.3,4.6,27.3,12.3,0,1054.03881
20150427,25.1,20,29.8,0,3.7,4.1,26.1,12.2,0,1053.946084
20150428,17.6,10.5,23.7,0,2.3,3.5,42.1,9.5,0,1055.228507
20150429,9.4,8,11.1,0,1.7,7.6,89.5,1.5,0,1008.752376
20150430,10.6,7,13.7,0,1.9,9.8,95.6,10.1,0,1027.03224
20150501,14,9.5,18.8,0,1.3,11.5,68.64864632,12,0,1049.341292
20150502,16,10.5,21.8,1,1.4,13.1,84.5,9.3,0,1006.735664
20150503,16.2,13,20,3,1.3,16,99.4,0.3,0,1038.324291
20150504,15.4,10.9,21.4,0,2.2,8.1,67.4,12.5,0,1027.093818
20150505,19.1,11.8,25.5,0,2.6,-1.4,25.4,13.1,0,1036.739072
20150506,17.8,13.1,21.4,0,2.6,3.5,40.4,1.7,0,1050.549666
20150507,13.3,10.8,18.8,0,2.5,7.3,68.6,9.1,0,1068.168407
20150508,16.6,10,20.3,0,1.8,6.2,52.1,3.1,0,1039.342627
20150509,13.4,9.6,20.2,0,2.6,8.6,73.8,11.2,0,1042.363584
20150510,11,7.8,14.7,0,1.8,9,88.5,3.9,0,990.9525266
20150511,11.6,7.9,15.8,3,1.5,10.1,91.4,7.7,0,1017.803868
20150512,16.3,11.2,20.7,1.5,3.7,7.6,60.5,10.8,0,1026.834243
20150513,22.9,15,28.9,0,4.8,5.9,34.3,12.4,0,1050.340677
20150514,18.5,11.8,24.6,0,2.7,8,53.4,8.3,0,1026.760828
20150515,11.2,10.2,13.9,0,2.7,9.8,91.6,5.5,0,1040.248734
20150516,18.5,10.1,27.8,0.1,3.5,4.4,53.1,12.9,0,1039.09195
20150517,21.1,17.4,26.5,0,2.3,1.5,28.8,13.5,0,1043.499672
20150518,20.9,15.6,24.3,0,1.8,4.2,34,2.8,0,1011.779945
20150519,19.2,15.6,25.3,0.5,3.4,9.4,54.1,11.3,0,1003.131344
20150520,16.3,13.3,19.3,0,2.1,5.8,50.4,13.8,0,1053.659803
20150521,24,13.2,29.8,0,3.6,5.3,31.1,13.6,0,1037.082114
20150522,26.3,22.8,30.7,0,6,5.3,26.4,13.5,0,1034.711991
20150523,23,17.8,28.1,0,2,6.3,34.9,13,0,1070.476495
20150524,21.4,15.7,26.1,0,1.4,8.4,44.8,13.8,0,1031.128325
20150525,19.2,13.7,25.7,0,1.9,9.9,56.5,13.9,0,1032.573266
20150526,23.3,14.1,32.6,0,2,9.4,47,13.4,0,1017.229546
20150527,15.2,12.8,18.4,0,2.4,13.6,91.9,10.3,0,1027.073654
20150528,15.9,14.3,18.7,0,2,14.9,94.6,4.4,0,1022.560544
20150529,19.3,14.2,22.7,0,1.3,15.1,78.4,9,0,1057.770101
20150530,19,14.2,25.8,0.1,1.6,13.3,71.9,4.6,0,1016.72453
20150531,17.4,12.7,22.2,0,2.2,14.7,85.4,13.9,0,1042.172429
20150601,24.5,14.9,30.1,0,2.7,9.3,41,13.4,0,978.2401822
20150602,21.7,18.5,29.5,0,1.7,11.8,54.9,11.9,0,1000.593124
20150603,21.4,17.8,25.9,0,3.3,8.2,43.9,13.7,0,1005.026668
20150604,22.8,17.1,27.4,0,2.7,8,40.8,12.9,0,987.8566676
20150605,17.8,14.6,23.1,2,1.5,12.7,76,0.4,0,981.3292427
20150606,17.2,12.9,21.1,0,2.2,13.2,78.8,13.3,0,985.5943127
20150607,17.3,14.2,22.5,0,1.8,14.5,84.1,4.6,0,1012.890894
20150608,18,15.1,22.3,0,1.6,14.9,83.5,5.1,0,1021.458143
20150609,20.4,12.7,24.6,0,1.8,14,69.5,13.3,0,998.3397318
20150610,22.3,17.7,27.1,0,2.5,14.2,61.8,13.4,0,981.8114346
20150611,18.8,16.2,21.7,0.2,2,17.6,93.9,7.7,0,977.1493116
20150612,16.9,15.7,18.5,1.5,3.5,16,95.4,0.2,0,996.5526409
20150613,17.1,15.8,20,1.5,1.6,16.5,96.9,0.4,0,986.4838385
20150614,17.8,16.1,22.1,2.5,1.4,17.2,97.1,4.4,0,983.7079185
20150615,17.9,15.6,20.5,0,1.9,17.7,99.6,6.1,0,1002.718701
20150616,18.3,16.8,20.4,0,1.4,18.1,98.9,3.6,0,1001.111247
20150617,19.3,17.1,21.9,0,1.2,18.6,96.3,0,0,1005.109905
20150618,18.9,17.8,20.1,1,2.1,18.8,100,0,0,1007.701714
20150619,17.7,15.7,19.8,0,2.1,15.9,90,0.9,0,1008.33431
20150620,18.2,14.4,21.5,0,1.6,15.6,86.4,8.4,0,992.7313907
20150621,20,16.2,23.9,0,2.1,17.2,85.4,13.2,0,988.161538
20150622,19.9,16.3,23.6,0,1.7,18.5,92.4,12.2,0,982.6452124
20150623,20.3,18.5,24.5,0,2,17.9,86.9,3.4,0,995.9030872
20150624,20.9,19.3,23.7,0,1.7,19.3,91.1,5,0,1015.078662
20150625,20.7,19.7,23.3,0.5,2,19.9,96.1,2.5,0,996.97989
20150626,18.5,16.8,20.1,114.5,4.4,18.4,100,0,0,979.4915248
20150627,18.8,17.4,22.4,1.5,2.1,16.9,89.8,4,0,1000.733163
20150628,19.4,17.9,21.3,0,2.6,17.2,87.9,6.2,0,1040.993325
20150629,21.3,16.7,26.9,0,2.1,18.2,84.6,10.8,0,995.2545938
20150630,19.7,17.6,26.8,2.5,1.8,18.2,92.4,0,0,981.7602647
20150701,22,17.3,29.6,7.5,2.6,16.6,75.8,12.6,0,1010.720962
20150702,22.8,19.6,29.1,2,2,14.1,59.3,8,0,1032.407768
20150703,19.9,16.9,22.5,11,2.3,16.9,83.3,10.8,0,999.0818345
20150704,19.5,16.5,22.6,0,1.9,16.4,83.6,12.2,0,1023.460342
20150705,19.7,15.4,22.8,0,2.3,17.3,86.9,12.7,0,1013.392172
20150706,20.2,17,23.8,0,2.3,17.9,87.9,12.1,0,1031.075706
20150707,19.5,14.8,22.7,0,1.9,17.3,88.4,5.9,0,1008.664384
20150708,19.2,18.3,20.5,11,1.1,18.8,98.6,0,0,1017.55106
20150709,20.1,18.2,22.5,1.5,1.2,19.2,95.3,0.9,0,1022.570513
20150710,21.3,18.1,24.2,0,2.2,20,93.3,9.6,0,1015.630116
20150711,21.9,20.5,24.3,0,1.9,21.3,96.9,8.3,0,1010.083089
20150712,21.3,20.1,23.3,24,1.7,21.2,100,0,0,1015.167626
20150713,27.2,20,32.5,0,3.1,20,67.5,10.7,0,1022.289242
20150714,26.2,22.2,33.9,2,2.7,19,66.5,12.5,0,1003.985561
20150715,21.4,19.9,25.1,0,2.9,18.9,85.8,3.2,0,994.0213714
20150716,19.8,18.3,20.7,0.4,3.1,16.4,81.5,0.5,0,1010.065896
20150717,19.8,17.3,21.7,0,2.8,14.2,70.8,4.9,0,1014.180863
20150718,21.4,19.4,23.9,0.1,1.6,16.4,74,1.7,0,1036.902287
20150719,20.3,19.1,23,6.5,1.7,18.5,90.1,1.7,0,995.1379894
20150720,20.2,18.1,23.8,5,1.1,19,93.8,5.6,0,1021.340701
20150721,20.8,18.1,23.5,0.1,1.3,19.9,95.1,1.5,0,1010.117696
20150722,21.8,20.1,24.4,0,1.6,21.6,99.4,5.8,0,1017.334915
20150723,23.7,21.5,27.8,26,1.5,23.2,97.9,6.8,0,1007.391076
20150724,23.6,22.5,25,48,1.3,23.5,100,0.3,0,1004.619303
20150725,23.1,22,25.3,15,1.6,23,100,0,0,1007.697191
20150726,26.2,22,30.8,0.1,1.4,23.8,88.4,3.6,0,1026.365541
20150727,28.4,24.1,33.9,0,1.6,22,69.4,10.5,0,1041.743985
20150728,28.3,24.4,32.5,0,1.6,22,70,8.8,0,1019.566191
20150729,25,23.3,27.2,2.6,1.1,23.1,89.6,6.311310296,0,995.493827
20150730,28.9,24.3,31.9,0,1.9,23.3,72.8,6.311310296,0,987.0395834
20150731,29.4,23.7,35.4,0.3,2.7,21.9,65.6,6.311310296,0,1014.471064
20150801,24,22.1,28.2,22,1.6,22.7,92.4,6.311310296,0,1071.730311
20150802,24.3,22.1,27.9,2.6,1.1,22.9,92.3,6.311310296,0,1086.121573
20150803,27.6,24.5,31.2,0,1.2,24.2,82.6,6.311310296,0,1098.800368
20150804,29.1,25.3,32.5,0,1.7,21.9,66.1,6.311310296,0,1066.0861
20150805,27.2,24,33,0,1.6,22.4,76.6,5.7,0,1059.817212
20150806,27.6,23.5,31.2,0,1.6,23.7,80.5,12.5,0,1086.649836
20150807,26,23.1,29.3,0,1.3,24.4,91.1,8.4,0,1101.345515
20150808,25,21.5,29.4,16.9,1.2,23.4,91.4,5.5,0,1047.266706
20150809,26.8,21.4,30.6,0,1.5,22.1,76.6,10,0,1064.560606
20150810,27.3,23.9,31.4,0,1.6,21.8,72.6,9.2,0,1081.340821
20150811,25.7,22.3,28.8,0,1.6,22.5,83.4,8.8,0,1084.61369
20150812,24.3,20.7,27.2,0,1.6,21.8,86.4,12,0,1109.347579
20150813,23.7,19.5,28.2,59,1.7,21.1,85.6,9.7,0,1111.246344
20150814,23,19.7,26.9,0.6,1.2,20.5,86.4,8.2,0,1067.208528
20150815,24.7,21,28.1,0,1.8,22.3,86.6,10.7,0,1085.396856
20150816,23.1,19.1,28.2,25.1,1.5,21.5,91,2.8,0,1086.085546
20150817,23.8,19.5,26.7,0.7,2.4,21.2,85.6,9.2,0,1094.572749
20150818,24,20.7,27.5,1.4,1.4,21.1,84.6,9.8,0,1087.410921
20150819,23.6,19.6,27.4,0,1.7,21.1,86.4,1.3,0,1066.841449
20150820,23.8,21.9,27.1,0,0.9,22.1,90.9,2.7,0,1090.630851
20150821,23.3,20.6,27.1,0,1.1,20.7,86.1,4.2,0,1070.969861
20150822,23.8,20,28,0,1.3,20.9,84.8,9.4,0,1078.740293
20150823,24,20,26.9,0,1.7,21.2,85,9.2,0,1086.077002
20150824,23.1,21.1,26.6,19.6,3.1,21,88.5,1.5,0,1092.189359
20150825,20.8,19.2,22.6,41.5,8.1,19.3,91.1,0,0,1107.212243
20150826,19.2,16.1,22,1.6,3.9,15.6,80.5,3.7,0,1056.83972
20150827,23.9,17.2,30,0,1.9,13.3,55.8,11.2,0,1075.859608
20150828,22.4,18.1,26.3,0,1.8,14,61.3,7,0,1073.65682
20150829,22.1,17.6,26.9,0,1.3,19,83,12.4,0,1075.187588
20150830,21.7,18.3,25.1,0,1.4,19.9,89.8,5.7,0,1090.724082
20150831,21.7,19.2,24.6,7.6,1.1,20.1,91.3,2.7,0,1100.215838
20150901,21.1,18.6,22.8,1,1.8,19.8,92.5,0.1,0,1129.413625
20150902,21.2,17.6,24.6,2.6,2,19.4,89.9,7.7,0,1104.21242
20150903,21.6,18,27.1,1.2,1.4,18.2,82.4,7.6,0,1128.532402
20150904,21.5,17.8,25.7,0,1.9,19.3,88.1,7.3,0,1109.56071
20150905,20.1,18.4,24.6,3.3,2.1,18.5,90.8,1.7,0,1158.2833
20150906,20.2,17.3,21.8,4,3.3,16.9,81.9,1.8,0,1102.660043
20150907,18.8,14.9,22.8,0.2,1.6,15.4,81.8,10.1,0,1112.29505
20150908,18.1,13.6,22.2,0,1.8,13.7,76.9,11.8,0,1113.926513
20150909,19.3,16.4,22.1,0,3,15.6,80.1,8.1,0,1134.757324
20150910,20.2,16.4,24,0,1.5,15.9,77,9.7,0,1128.019634
20150911,19.4,15.7,22.1,1.2,2.1,16.8,85.6,0.7,0,1125.410755
20150912,16.8,14.3,19.6,0,1.7,14.5,86.9,1.6,0,1111.766895
20150913,17.7,12.9,22.4,0,1.5,10.6,66,11.1,0,1101.546847
20150914,19,13,24.5,0,1.6,13.6,71.8,11.7,0,1138.360852
20150915,18,12.9,23.3,0,1.7,12.8,72.6,11.6,0,1128.803373
20150916,17.5,12.5,22.2,0,1.3,12.1,72.4,10.3,0,1120.105477
20150917,18.1,15.2,20.8,0,1.8,12.4,70.1,2.3,0,1101.013407
20150918,18.5,15.4,22.1,0,1.9,15.1,81.3,8.5,0,1143.857887
20150919,18.4,13.7,22.5,0,2,14.8,80.6,10.7,0,1099.169534
20150920,19.3,14.3,23.4,0,1.4,17.2,88.3,10.1,0,1072.761634
20150921,19.6,15.9,23.8,0,1.4,17.4,88.1,10.9,0,1114.776792
20150922,19.5,15,24.2,0,1.9,17.3,87.8,10.9,0,1134.67706
20150923,19.1,15.4,22.3,0,1.8,17.2,88.9,4.2,0,1131.436991
20150924,18.9,15.7,23.5,0,1.5,16.3,85.6,10.6,0,1121.970679
20150925,19.3,15.9,23.1,0,1.6,16.7,85.8,9.8,0,1143.20334
20150926,19.1,15.7,23.1,0,1.4,16.9,87.3,8,0,1117.353921
20150927,18.8,13.9,23.5,0,1.7,15.1,80.1,10.7,0,1098.80874
20150928,19.5,15.3,25,0,1.3,9.7,55.4,2.8,0,1134.713704
20150929,17.9,14.6,21.8,0,2,9,57,4.2,0,1138.176395
20150930,17.5,13.7,23.5,0,1.8,10.6,66.1,2.4,0,1144.469093
20151001,16,13.9,19.5,14.8,1.8,12.3,80.4,0,0,989.9248764
20151002,17.3,10.4,21.9,0,3.2,0.1,32.8,10.9,0,1036.522592
20151003,20.8,14.5,26.2,0,2.8,2.3,32.4,10.4,0,1001.506141
20151004,14.4,10.5,19.2,0,1.5,0.5,41.4,9.7,0,983.9471419
20151005,16.5,10.1,22.1,0,1.7,7.9,58.8,10.7,0,1024.255043
20151006,18,11.6,24.1,0,1.4,8.7,56.4,10.1,0,1031.081468
20151007,18.3,13.5,22.5,0,1.4,13.2,73.5,8.2,0,1042.601327
20151008,17.5,14.1,21.1,0,1.4,14.9,85.4,6.4,0,1061.051869
20151009,16.6,10.5,21.2,0,2.4,-1.7,32.6,9.4,0,1003.16753
20151010,13.8,10.1,18.8,0,2.2,3.7,51,6.8,0,1054.341543
20151011,11.6,8.5,15,0,2.4,0.6,47.3,4.7,0,1015.421924
20151012,13.2,8.1,16.7,0,2.2,-0.4,40,10.4,0,1021.311228
20151013,17.1,10.9,22.3,0,2.9,0.9,34.6,10.6,0,1022.458678
20151014,15.3,10.7,18.4,0,2,9.1,67.8,10.3,0,1018.949483
20151015,14.4,9.9,20.3,0,1.3,11.5,83.1,10,0,993.4571319
20151016,15,10.4,19.8,0,1.3,12.7,87,10,0,1052.804528
20151017,16.5,9.6,22.1,0,1.9,10.2,68.4,10.2,0,1023.655818
20151018,18.8,13.5,25.2,0,2.1,9.7,59.1,9.4,0,1022.800964
20151019,16.2,13.1,20.5,0,1.7,12.4,79.8,5.4,0,999.3984194
20151020,17.2,13.5,20.1,0,2.3,12.2,73.9,4.6,0,1005.285675
20151021,14.5,11.7,19.1,5.6,2.1,12.7,89.9,5.6,0,995.9349158
20151022,12.1,10.3,13.8,7,0.9,10,87.5,0,0,1001.73948
20151023,14.6,12.1,18.6,0,0.9,12,85,0.4,0,1014.878099
20151024,17.8,12.4,24.1,0,2.6,9,58.3,9,0,1010.860375
20151025,13.1,9.6,17.5,0,2,6.4,65.3,9.5,0,1010.853671
20151026,12.7,7.5,16.4,0,1.3,8.2,75.5,2.4,0,1016.42785
20151027,14.1,9.1,19,0,2.3,1.3,46.8,5.8,0,1051.353677
20151028,11.4,7.5,15.8,0,3.1,-10,21.8,10.1,0,1032.199573
20151029,9,4,14,0,2.3,-9.9,28.5,9.5,0,1014.656141
20151030,6.4,2.3,11.6,0,1.9,-13.6,23.9,10.1,0,1000.371275
20151031,5.2,1,10.6,0,1.4,-8.8,37.5,10,0,997.8967151
20151101,8.6,1.2,13.7,0,1.4,-4.8,38.8,5.8,0,1029.683181
20151102,12.1,7.5,17.2,0,1.5,-4.7,31.4,6.6,0,1027.10907
20151103,11.6,6.1,17.6,0,1.5,1.7,52,9.8,0,1020.461297
20151104,11.7,5.1,17.7,0,1.2,1.9,52.4,9.9,0,989.9776719
